,location,date,new_cases_per_million,total_cases_per_million,new_deaths_per_million,total_deaths_per_million
31102,Saint Lucia,01/05/2020,0.0,92.57799999999999,0.0,0.0
31103,Saint Lucia,02/05/2020,0.0,92.57799999999999,0.0,0.0
31104,Saint Lucia,03/05/2020,0.0,92.57799999999999,0.0,0.0
31105,Saint Lucia,04/05/2020,5.446000000000001,98.024,0.0,0.0
31106,Saint Lucia,05/05/2020,0.0,98.024,0.0,0.0
31107,Saint Lucia,06/05/2020,0.0,98.024,0.0,0.0
31108,Saint Lucia,07/05/2020,0.0,98.024,0.0,0.0
31109,Saint Lucia,08/05/2020,0.0,98.024,0.0,0.0
31110,Saint Lucia,09/05/2020,0.0,98.024,0.0,0.0
31111,Saint Lucia,10/05/2020,0.0,98.024,0.0,0.0
31112,Saint Lucia,11/05/2020,0.0,98.024,0.0,0.0
31113,Saint Lucia,12/05/2020,0.0,98.024,0.0,0.0
31114,Saint Lucia,13/05/2020,0.0,98.024,0.0,0.0
31115,Saint Lucia,14/05/2020,0.0,98.024,0.0,0.0
31116,Saint Lucia,15/05/2020,0.0,98.024,0.0,0.0
31117,Saint Lucia,16/05/2020,0.0,98.024,0.0,0.0
31118,Saint Lucia,17/05/2020,0.0,98.024,0.0,0.0
31119,Saint Lucia,18/05/2020,0.0,98.024,0.0,0.0
31120,Saint Lucia,19/05/2020,0.0,98.024,0.0,0.0
31121,Saint Lucia,20/05/2020,0.0,98.024,0.0,0.0
31122,Saint Lucia,21/05/2020,0.0,98.024,0.0,0.0
31123,Saint Lucia,22/05/2020,0.0,98.024,0.0,0.0
31124,Saint Lucia,23/05/2020,0.0,98.024,0.0,0.0
31125,Saint Lucia,24/05/2020,0.0,98.024,0.0,0.0
31126,Saint Lucia,25/05/2020,0.0,98.024,0.0,0.0
31127,Saint Lucia,26/05/2020,0.0,98.024,0.0,0.0
31128,Saint Lucia,27/05/2020,0.0,98.024,0.0,0.0
31129,Saint Lucia,28/05/2020,0.0,98.024,0.0,0.0
31130,Saint Lucia,29/05/2020,0.0,98.024,0.0,0.0
31131,Saint Lucia,30/05/2020,0.0,98.024,0.0,0.0
31132,Saint Lucia,31/05/2020,0.0,98.024,0.0,0.0
31133,Saint Lucia,01/06/2020,0.0,98.024,0.0,0.0
31134,Saint Lucia,02/06/2020,0.0,98.024,0.0,0.0
31135,Saint Lucia,03/06/2020,0.0,98.024,0.0,0.0
31136,Saint Lucia,04/06/2020,0.0,98.024,0.0,0.0
31137,Saint Lucia,05/06/2020,5.446000000000001,103.469,0.0,0.0
31138,Saint Lucia,06/06/2020,0.0,103.469,0.0,0.0
31139,Saint Lucia,07/06/2020,0.0,103.469,0.0,0.0
31140,Saint Lucia,08/06/2020,0.0,103.469,0.0,0.0
31141,Saint Lucia,09/06/2020,0.0,103.469,0.0,0.0
31142,Saint Lucia,10/06/2020,0.0,103.469,0.0,0.0
31143,Saint Lucia,11/06/2020,0.0,103.469,0.0,0.0
31144,Saint Lucia,12/06/2020,0.0,103.469,0.0,0.0
31145,Saint Lucia,13/06/2020,0.0,103.469,0.0,0.0
31146,Saint Lucia,14/06/2020,0.0,103.469,0.0,0.0
31147,Saint Lucia,15/06/2020,0.0,103.469,0.0,0.0
31148,Saint Lucia,16/06/2020,0.0,103.469,0.0,0.0
31149,Saint Lucia,17/06/2020,0.0,103.469,0.0,0.0
31150,Saint Lucia,18/06/2020,0.0,103.469,0.0,0.0
31151,Saint Lucia,19/06/2020,0.0,103.469,0.0,0.0
31152,Saint Lucia,20/06/2020,0.0,103.469,0.0,0.0
31153,Saint Lucia,21/06/2020,0.0,103.469,0.0,0.0
31154,Saint Lucia,22/06/2020,0.0,103.469,0.0,0.0
31155,Saint Lucia,23/06/2020,0.0,103.469,0.0,0.0
31156,Saint Lucia,24/06/2020,0.0,103.469,0.0,0.0
31157,Saint Lucia,25/06/2020,0.0,103.469,0.0,0.0
31158,Saint Lucia,26/06/2020,0.0,103.469,0.0,0.0
31159,Saint Lucia,27/06/2020,0.0,103.469,0.0,0.0
31160,Saint Lucia,28/06/2020,0.0,103.469,0.0,0.0
31161,Saint Lucia,29/06/2020,0.0,103.469,0.0,0.0
31162,Saint Lucia,30/06/2020,0.0,103.469,0.0,0.0
31163,Saint Lucia,01/07/2020,0.0,103.469,0.0,0.0
31164,Saint Lucia,02/07/2020,0.0,103.469,0.0,0.0
31165,Saint Lucia,03/07/2020,16.337,119.807,0.0,0.0
31166,Saint Lucia,04/07/2020,0.0,119.807,0.0,0.0
31167,Saint Lucia,05/07/2020,0.0,119.807,0.0,0.0
31168,Saint Lucia,06/07/2020,0.0,119.807,0.0,0.0
31169,Saint Lucia,07/07/2020,0.0,119.807,0.0,0.0
31170,Saint Lucia,08/07/2020,0.0,119.807,0.0,0.0
31171,Saint Lucia,09/07/2020,0.0,119.807,0.0,0.0
31172,Saint Lucia,10/07/2020,0.0,119.807,0.0,0.0
31173,Saint Lucia,11/07/2020,0.0,119.807,0.0,0.0
31174,Saint Lucia,12/07/2020,0.0,119.807,0.0,0.0
31175,Saint Lucia,13/07/2020,0.0,119.807,0.0,0.0
31176,Saint Lucia,14/07/2020,0.0,119.807,0.0,0.0
31177,Saint Lucia,15/07/2020,0.0,119.807,0.0,0.0
31178,Saint Lucia,16/07/2020,0.0,119.807,0.0,0.0
31179,Saint Lucia,17/07/2020,5.446000000000001,125.25299999999999,0.0,0.0
31180,Saint Lucia,18/07/2020,0.0,125.25299999999999,0.0,0.0
31181,Saint Lucia,19/07/2020,0.0,125.25299999999999,0.0,0.0
31182,Saint Lucia,20/07/2020,0.0,125.25299999999999,0.0,0.0
31183,Saint Lucia,21/07/2020,0.0,125.25299999999999,0.0,0.0
31184,Saint Lucia,22/07/2020,0.0,125.25299999999999,0.0,0.0
31185,Saint Lucia,23/07/2020,0.0,125.25299999999999,0.0,0.0
31186,Saint Lucia,24/07/2020,5.446000000000001,130.69799999999998,0.0,0.0
31187,Saint Lucia,25/07/2020,0.0,130.69799999999998,0.0,0.0
31188,Saint Lucia,26/07/2020,0.0,130.69799999999998,0.0,0.0
31189,Saint Lucia,27/07/2020,0.0,130.69799999999998,0.0,0.0
31190,Saint Lucia,28/07/2020,0.0,130.69799999999998,0.0,0.0
31191,Saint Lucia,29/07/2020,0.0,130.69799999999998,0.0,0.0
31192,Saint Lucia,30/07/2020,0.0,130.69799999999998,0.0,0.0
31193,Saint Lucia,31/07/2020,5.446000000000001,136.144,0.0,0.0
31194,Saint Lucia,01/08/2020,0.0,136.144,0.0,0.0
31195,Saint Lucia,02/08/2020,0.0,136.144,0.0,0.0
31196,Saint Lucia,03/08/2020,0.0,136.144,0.0,0.0
31197,Saint Lucia,04/08/2020,0.0,136.144,0.0,0.0
31198,Saint Lucia,05/08/2020,0.0,136.144,0.0,0.0
31199,Saint Lucia,06/08/2020,0.0,136.144,0.0,0.0
31200,Saint Lucia,07/08/2020,0.0,136.144,0.0,0.0
31201,Saint Lucia,08/08/2020,0.0,136.144,0.0,0.0
31202,Saint Lucia,09/08/2020,0.0,136.144,0.0,0.0
31203,Saint Lucia,10/08/2020,0.0,136.144,0.0,0.0
31204,Saint Lucia,11/08/2020,0.0,136.144,0.0,0.0
31205,Saint Lucia,12/08/2020,0.0,136.144,0.0,0.0
31206,Saint Lucia,13/08/2020,0.0,136.144,0.0,0.0
31207,Saint Lucia,14/08/2020,0.0,136.144,0.0,0.0
31208,Saint Lucia,15/08/2020,0.0,136.144,0.0,0.0
31209,Saint Lucia,16/08/2020,0.0,136.144,0.0,0.0
31210,Saint Lucia,17/08/2020,0.0,136.144,0.0,0.0
31211,Saint Lucia,18/08/2020,0.0,136.144,0.0,0.0
31212,Saint Lucia,19/08/2020,5.446000000000001,141.59,0.0,0.0
31213,Saint Lucia,20/08/2020,0.0,141.59,0.0,0.0
31214,Saint Lucia,21/08/2020,0.0,141.59,0.0,0.0
31215,Saint Lucia,22/08/2020,0.0,141.59,0.0,0.0
31216,Saint Lucia,23/08/2020,0.0,141.59,0.0,0.0
31217,Saint Lucia,24/08/2020,0.0,141.59,0.0,0.0
31218,Saint Lucia,25/08/2020,0.0,141.59,0.0,0.0
31219,Saint Lucia,26/08/2020,0.0,141.59,0.0,0.0
31220,Saint Lucia,27/08/2020,0.0,141.59,0.0,0.0
31221,Saint Lucia,28/08/2020,0.0,141.59,0.0,0.0
31222,Saint Lucia,29/08/2020,0.0,141.59,0.0,0.0
31223,Saint Lucia,30/08/2020,0.0,141.59,0.0,0.0
31224,Saint Lucia,31/08/2020,0.0,141.59,0.0,0.0
31225,Saint Lucia,01/09/2020,0.0,141.59,0.0,0.0
31226,Saint Vincent and the Grenadines,13/03/2020,9.013,9.013,0.0,0.0
31227,Saint Vincent and the Grenadines,19/03/2020,,,,
31228,Saint Vincent and the Grenadines,20/03/2020,,,,
31229,Saint Vincent and the Grenadines,21/03/2020,,,,
31230,Saint Vincent and the Grenadines,22/03/2020,,,,
31231,Saint Vincent and the Grenadines,23/03/2020,,,,
31232,Saint Vincent and the Grenadines,24/03/2020,,,,
31233,Saint Vincent and the Grenadines,25/03/2020,0.0,9.013,0.0,0.0
31234,Saint Vincent and the Grenadines,26/03/2020,0.0,9.013,0.0,0.0
31235,Saint Vincent and the Grenadines,27/03/2020,0.0,9.013,0.0,0.0
31236,Saint Vincent and the Grenadines,28/03/2020,0.0,9.013,0.0,0.0
31237,Saint Vincent and the Grenadines,29/03/2020,0.0,9.013,0.0,0.0
31238,Saint Vincent and the Grenadines,30/03/2020,0.0,9.013,0.0,0.0
31239,Saint Vincent and the Grenadines,31/03/2020,0.0,9.013,0.0,0.0
31240,Saint Vincent and the Grenadines,01/04/2020,0.0,9.013,0.0,0.0
31241,Saint Vincent and the Grenadines,02/04/2020,9.013,18.027,0.0,0.0
31242,Saint Vincent and the Grenadines,03/04/2020,0.0,18.027,0.0,0.0
31243,Saint Vincent and the Grenadines,04/04/2020,45.067,63.093,0.0,0.0
31244,Saint Vincent and the Grenadines,05/04/2020,0.0,63.093,0.0,0.0
31245,Saint Vincent and the Grenadines,06/04/2020,0.0,63.093,0.0,0.0
31246,Saint Vincent and the Grenadines,07/04/2020,0.0,63.093,0.0,0.0
31247,Saint Vincent and the Grenadines,08/04/2020,9.013,72.107,0.0,0.0
31248,Saint Vincent and the Grenadines,09/04/2020,0.0,72.107,0.0,0.0
31249,Saint Vincent and the Grenadines,10/04/2020,36.053000000000004,108.16,0.0,0.0
31250,Saint Vincent and the Grenadines,11/04/2020,0.0,108.16,0.0,0.0
31251,Saint Vincent and the Grenadines,12/04/2020,0.0,108.16,0.0,0.0
31252,Saint Vincent and the Grenadines,13/04/2020,0.0,108.16,0.0,0.0
31253,Saint Vincent and the Grenadines,14/04/2020,0.0,108.16,0.0,0.0
31254,Saint Vincent and the Grenadines,15/04/2020,0.0,108.16,0.0,0.0
31255,Saint Vincent and the Grenadines,16/04/2020,0.0,108.16,0.0,0.0
31256,Saint Vincent and the Grenadines,17/04/2020,0.0,108.16,0.0,0.0
31257,Saint Vincent and the Grenadines,18/04/2020,0.0,108.16,0.0,0.0
31258,Saint Vincent and the Grenadines,19/04/2020,0.0,108.16,0.0,0.0
31259,Saint Vincent and the Grenadines,20/04/2020,0.0,108.16,0.0,0.0
31260,Saint Vincent and the Grenadines,21/04/2020,0.0,108.16,0.0,0.0
31261,Saint Vincent and the Grenadines,22/04/2020,0.0,108.16,0.0,0.0
31262,Saint Vincent and the Grenadines,23/04/2020,9.013,117.17299999999999,0.0,0.0
31263,Saint Vincent and the Grenadines,24/04/2020,0.0,117.17299999999999,0.0,0.0
31264,Saint Vincent and the Grenadines,25/04/2020,9.013,126.186,0.0,0.0
31265,Saint Vincent and the Grenadines,26/04/2020,0.0,126.186,0.0,0.0
31266,Saint Vincent and the Grenadines,27/04/2020,0.0,126.186,0.0,0.0
31267,Saint Vincent and the Grenadines,28/04/2020,9.013,135.2,0.0,0.0
31268,Saint Vincent and the Grenadines,29/04/2020,9.013,144.213,0.0,0.0
31269,Saint Vincent and the Grenadines,30/04/2020,0.0,144.213,0.0,0.0
31270,Saint Vincent and the Grenadines,01/05/2020,0.0,144.213,0.0,0.0
31271,Saint Vincent and the Grenadines,02/05/2020,0.0,144.213,0.0,0.0
31272,Saint Vincent and the Grenadines,03/05/2020,0.0,144.213,0.0,0.0
31273,Saint Vincent and the Grenadines,04/05/2020,9.013,153.226,0.0,0.0
31274,Saint Vincent and the Grenadines,05/05/2020,0.0,153.226,0.0,0.0
31275,Saint Vincent and the Grenadines,06/05/2020,0.0,153.226,0.0,0.0
31276,Saint Vincent and the Grenadines,07/05/2020,0.0,153.226,0.0,0.0
31277,Saint Vincent and the Grenadines,08/05/2020,0.0,153.226,0.0,0.0
31278,Saint Vincent and the Grenadines,09/05/2020,0.0,153.226,0.0,0.0
31279,Saint Vincent and the Grenadines,10/05/2020,0.0,153.226,0.0,0.0
31280,Saint Vincent and the Grenadines,11/05/2020,0.0,153.226,0.0,0.0
31281,Saint Vincent and the Grenadines,12/05/2020,0.0,153.226,0.0,0.0
31282,Saint Vincent and the Grenadines,13/05/2020,0.0,153.226,0.0,0.0
31283,Saint Vincent and the Grenadines,14/05/2020,0.0,153.226,0.0,0.0
31284,Saint Vincent and the Grenadines,15/05/2020,0.0,153.226,0.0,0.0
31285,Saint Vincent and the Grenadines,16/05/2020,0.0,153.226,0.0,0.0
31286,Saint Vincent and the Grenadines,17/05/2020,0.0,153.226,0.0,0.0
31287,Saint Vincent and the Grenadines,18/05/2020,0.0,153.226,0.0,0.0
31288,Saint Vincent and the Grenadines,19/05/2020,0.0,153.226,0.0,0.0
31289,Saint Vincent and the Grenadines,20/05/2020,0.0,153.226,0.0,0.0
31290,Saint Vincent and the Grenadines,21/05/2020,9.013,162.24,0.0,0.0
31291,Saint Vincent and the Grenadines,22/05/2020,0.0,162.24,0.0,0.0
31292,Saint Vincent and the Grenadines,23/05/2020,0.0,162.24,0.0,0.0
31293,Saint Vincent and the Grenadines,24/05/2020,0.0,162.24,0.0,0.0
31294,Saint Vincent and the Grenadines,25/05/2020,0.0,162.24,0.0,0.0
31295,Saint Vincent and the Grenadines,26/05/2020,0.0,162.24,0.0,0.0
31296,Saint Vincent and the Grenadines,27/05/2020,0.0,162.24,0.0,0.0
31297,Saint Vincent and the Grenadines,28/05/2020,0.0,162.24,0.0,0.0
31298,Saint Vincent and the Grenadines,29/05/2020,63.093,225.333,0.0,0.0
31299,Saint Vincent and the Grenadines,30/05/2020,9.013,234.34599999999998,0.0,0.0
31300,Saint Vincent and the Grenadines,31/05/2020,0.0,234.34599999999998,0.0,0.0
31301,Saint Vincent and the Grenadines,01/06/2020,0.0,234.34599999999998,0.0,0.0
31302,Saint Vincent and the Grenadines,02/06/2020,0.0,234.34599999999998,0.0,0.0
31303,Saint Vincent and the Grenadines,03/06/2020,0.0,234.34599999999998,0.0,0.0
31304,Saint Vincent and the Grenadines,04/06/2020,0.0,234.34599999999998,0.0,0.0
31305,Saint Vincent and the Grenadines,05/06/2020,0.0,234.34599999999998,0.0,0.0
31306,Saint Vincent and the Grenadines,06/06/2020,0.0,234.34599999999998,0.0,0.0
31307,Saint Vincent and the Grenadines,07/06/2020,0.0,234.34599999999998,0.0,0.0
31308,Saint Vincent and the Grenadines,08/06/2020,0.0,234.34599999999998,0.0,0.0
31309,Saint Vincent and the Grenadines,09/06/2020,9.013,243.359,0.0,0.0
31310,Saint Vincent and the Grenadines,10/06/2020,0.0,243.359,0.0,0.0
31311,Saint Vincent and the Grenadines,11/06/2020,0.0,243.359,0.0,0.0
31312,Saint Vincent and the Grenadines,12/06/2020,0.0,243.359,0.0,0.0
31313,Saint Vincent and the Grenadines,13/06/2020,0.0,243.359,0.0,0.0
31314,Saint Vincent and the Grenadines,14/06/2020,0.0,243.359,0.0,0.0
31315,Saint Vincent and the Grenadines,15/06/2020,0.0,243.359,0.0,0.0
31316,Saint Vincent and the Grenadines,16/06/2020,0.0,243.359,0.0,0.0
31317,Saint Vincent and the Grenadines,17/06/2020,18.027,261.38599999999997,0.0,0.0
31318,Saint Vincent and the Grenadines,18/06/2020,0.0,261.38599999999997,0.0,0.0
31319,Saint Vincent and the Grenadines,19/06/2020,0.0,261.38599999999997,0.0,0.0
31320,Saint Vincent and the Grenadines,20/06/2020,0.0,261.38599999999997,0.0,0.0
31321,Saint Vincent and the Grenadines,21/06/2020,0.0,261.38599999999997,0.0,0.0
31322,Saint Vincent and the Grenadines,22/06/2020,0.0,261.38599999999997,0.0,0.0
31323,Saint Vincent and the Grenadines,23/06/2020,0.0,261.38599999999997,0.0,0.0
31324,Saint Vincent and the Grenadines,24/06/2020,0.0,261.38599999999997,0.0,0.0
31325,Saint Vincent and the Grenadines,25/06/2020,0.0,261.38599999999997,0.0,0.0
31326,Saint Vincent and the Grenadines,26/06/2020,0.0,261.38599999999997,0.0,0.0
31327,Saint Vincent and the Grenadines,27/06/2020,0.0,261.38599999999997,0.0,0.0
31328,Saint Vincent and the Grenadines,28/06/2020,0.0,261.38599999999997,0.0,0.0
31329,Saint Vincent and the Grenadines,29/06/2020,0.0,261.38599999999997,0.0,0.0
31330,Saint Vincent and the Grenadines,30/06/2020,0.0,261.38599999999997,0.0,0.0
31331,Saint Vincent and the Grenadines,01/07/2020,0.0,261.38599999999997,0.0,0.0
31332,Saint Vincent and the Grenadines,02/07/2020,0.0,261.38599999999997,0.0,0.0
31333,Saint Vincent and the Grenadines,03/07/2020,0.0,261.38599999999997,0.0,0.0
31334,Saint Vincent and the Grenadines,04/07/2020,0.0,261.38599999999997,0.0,0.0
31335,Saint Vincent and the Grenadines,05/07/2020,0.0,261.38599999999997,0.0,0.0
31336,Saint Vincent and the Grenadines,06/07/2020,0.0,261.38599999999997,0.0,0.0
31337,Saint Vincent and the Grenadines,07/07/2020,0.0,261.38599999999997,0.0,0.0
31338,Saint Vincent and the Grenadines,08/07/2020,0.0,261.38599999999997,0.0,0.0
31339,Saint Vincent and the Grenadines,09/07/2020,0.0,261.38599999999997,0.0,0.0
31340,Saint Vincent and the Grenadines,10/07/2020,0.0,261.38599999999997,0.0,0.0
31341,Saint Vincent and the Grenadines,11/07/2020,0.0,261.38599999999997,0.0,0.0
31342,Saint Vincent and the Grenadines,12/07/2020,0.0,261.38599999999997,0.0,0.0
31343,Saint Vincent and the Grenadines,13/07/2020,54.08,315.466,0.0,0.0
31344,Saint Vincent and the Grenadines,14/07/2020,0.0,315.466,0.0,0.0
31345,Saint Vincent and the Grenadines,15/07/2020,0.0,315.466,0.0,0.0
31346,Saint Vincent and the Grenadines,16/07/2020,0.0,315.466,0.0,0.0
31347,Saint Vincent and the Grenadines,17/07/2020,0.0,315.466,0.0,0.0
31348,Saint Vincent and the Grenadines,18/07/2020,27.04,342.506,0.0,0.0
31349,Saint Vincent and the Grenadines,19/07/2020,54.08,396.586,0.0,0.0
31350,Saint Vincent and the Grenadines,20/07/2020,54.08,450.666,0.0,0.0
31351,Saint Vincent and the Grenadines,21/07/2020,0.0,450.666,0.0,0.0
31352,Saint Vincent and the Grenadines,22/07/2020,0.0,450.666,0.0,0.0
31353,Saint Vincent and the Grenadines,23/07/2020,0.0,450.666,0.0,0.0
31354,Saint Vincent and the Grenadines,24/07/2020,18.027,468.69199999999995,0.0,0.0
31355,Saint Vincent and the Grenadines,25/07/2020,0.0,468.69199999999995,0.0,0.0
31356,Saint Vincent and the Grenadines,26/07/2020,0.0,468.69199999999995,0.0,0.0
31357,Saint Vincent and the Grenadines,27/07/2020,0.0,468.69199999999995,0.0,0.0
31358,Saint Vincent and the Grenadines,28/07/2020,0.0,468.69199999999995,0.0,0.0
31359,Saint Vincent and the Grenadines,29/07/2020,0.0,468.69199999999995,0.0,0.0
31360,Saint Vincent and the Grenadines,30/07/2020,0.0,468.69199999999995,0.0,0.0
31361,Saint Vincent and the Grenadines,31/07/2020,0.0,468.69199999999995,0.0,0.0
31362,Saint Vincent and the Grenadines,01/08/2020,18.027,486.719,0.0,0.0
31363,Saint Vincent and the Grenadines,02/08/2020,9.013,495.73199999999997,0.0,0.0
31364,Saint Vincent and the Grenadines,03/08/2020,0.0,495.73199999999997,0.0,0.0
31365,Saint Vincent and the Grenadines,04/08/2020,0.0,495.73199999999997,0.0,0.0
31366,Saint Vincent and the Grenadines,05/08/2020,0.0,495.73199999999997,0.0,0.0
31367,Saint Vincent and the Grenadines,06/08/2020,9.013,504.746,0.0,0.0
31368,Saint Vincent and the Grenadines,07/08/2020,0.0,504.746,0.0,0.0
31369,Saint Vincent and the Grenadines,08/08/2020,0.0,504.746,0.0,0.0
31370,Saint Vincent and the Grenadines,09/08/2020,0.0,504.746,0.0,0.0
31371,Saint Vincent and the Grenadines,10/08/2020,9.013,513.759,0.0,0.0
31372,Saint Vincent and the Grenadines,11/08/2020,0.0,513.759,0.0,0.0
31373,Saint Vincent and the Grenadines,12/08/2020,0.0,513.759,0.0,0.0
31374,Saint Vincent and the Grenadines,13/08/2020,0.0,513.759,0.0,0.0
31375,Saint Vincent and the Grenadines,14/08/2020,0.0,513.759,0.0,0.0
31376,Saint Vincent and the Grenadines,15/08/2020,0.0,513.759,0.0,0.0
31377,Saint Vincent and the Grenadines,16/08/2020,0.0,513.759,0.0,0.0
31378,Saint Vincent and the Grenadines,17/08/2020,0.0,513.759,0.0,0.0
31379,Saint Vincent and the Grenadines,18/08/2020,9.013,522.7719999999999,0.0,0.0
31380,Saint Vincent and the Grenadines,19/08/2020,0.0,522.7719999999999,0.0,0.0
31381,Saint Vincent and the Grenadines,20/08/2020,0.0,522.7719999999999,0.0,0.0
31382,Saint Vincent and the Grenadines,21/08/2020,0.0,522.7719999999999,0.0,0.0
31383,Saint Vincent and the Grenadines,22/08/2020,0.0,522.7719999999999,0.0,0.0
31384,Saint Vincent and the Grenadines,23/08/2020,0.0,522.7719999999999,0.0,0.0
31385,Saint Vincent and the Grenadines,24/08/2020,0.0,522.7719999999999,0.0,0.0
31386,Saint Vincent and the Grenadines,25/08/2020,0.0,522.7719999999999,0.0,0.0
31387,Saint Vincent and the Grenadines,26/08/2020,0.0,522.7719999999999,0.0,0.0
31388,Saint Vincent and the Grenadines,27/08/2020,0.0,522.7719999999999,0.0,0.0
31389,Saint Vincent and the Grenadines,28/08/2020,18.027,540.799,0.0,0.0
31390,Saint Vincent and the Grenadines,29/08/2020,0.0,540.799,0.0,0.0
31391,Saint Vincent and the Grenadines,30/08/2020,0.0,540.799,0.0,0.0
31392,Saint Vincent and the Grenadines,31/08/2020,0.0,540.799,0.0,0.0
31393,Saint Vincent and the Grenadines,01/09/2020,0.0,540.799,0.0,0.0
31394,San Marino,31/12/2019,0.0,0.0,0.0,0.0
31395,San Marino,01/01/2020,0.0,0.0,0.0,0.0
31396,San Marino,02/01/2020,0.0,0.0,0.0,0.0
31397,San Marino,03/01/2020,0.0,0.0,0.0,0.0
31398,San Marino,04/01/2020,0.0,0.0,0.0,0.0
31399,San Marino,05/01/2020,0.0,0.0,0.0,0.0
31400,San Marino,06/01/2020,0.0,0.0,0.0,0.0
31401,San Marino,07/01/2020,0.0,0.0,0.0,0.0
31402,San Marino,08/01/2020,0.0,0.0,0.0,0.0
31403,San Marino,09/01/2020,0.0,0.0,0.0,0.0
31404,San Marino,10/01/2020,0.0,0.0,0.0,0.0
31405,San Marino,11/01/2020,0.0,0.0,0.0,0.0
31406,San Marino,12/01/2020,0.0,0.0,0.0,0.0
31407,San Marino,13/01/2020,0.0,0.0,0.0,0.0
31408,San Marino,14/01/2020,0.0,0.0,0.0,0.0
31409,San Marino,15/01/2020,0.0,0.0,0.0,0.0
31410,San Marino,16/01/2020,0.0,0.0,0.0,0.0
31411,San Marino,17/01/2020,0.0,0.0,0.0,0.0
31412,San Marino,18/01/2020,0.0,0.0,0.0,0.0
31413,San Marino,19/01/2020,0.0,0.0,0.0,0.0
31414,San Marino,20/01/2020,0.0,0.0,0.0,0.0
31415,San Marino,21/01/2020,0.0,0.0,0.0,0.0
31416,San Marino,22/01/2020,0.0,0.0,0.0,0.0
31417,San Marino,23/01/2020,0.0,0.0,0.0,0.0
31418,San Marino,24/01/2020,0.0,0.0,0.0,0.0
31419,San Marino,25/01/2020,0.0,0.0,0.0,0.0
31420,San Marino,26/01/2020,0.0,0.0,0.0,0.0
31421,San Marino,27/01/2020,0.0,0.0,0.0,0.0
31422,San Marino,28/01/2020,0.0,0.0,0.0,0.0
31423,San Marino,29/01/2020,0.0,0.0,0.0,0.0
31424,San Marino,30/01/2020,0.0,0.0,0.0,0.0
31425,San Marino,31/01/2020,0.0,0.0,0.0,0.0
31426,San Marino,01/02/2020,0.0,0.0,0.0,0.0
31427,San Marino,02/02/2020,0.0,0.0,0.0,0.0
31428,San Marino,03/02/2020,0.0,0.0,0.0,0.0
31429,San Marino,04/02/2020,0.0,0.0,0.0,0.0
31430,San Marino,05/02/2020,0.0,0.0,0.0,0.0
31431,San Marino,06/02/2020,0.0,0.0,0.0,0.0
31432,San Marino,07/02/2020,0.0,0.0,0.0,0.0
31433,San Marino,08/02/2020,0.0,0.0,0.0,0.0
31434,San Marino,09/02/2020,0.0,0.0,0.0,0.0
31435,San Marino,10/02/2020,0.0,0.0,0.0,0.0
31436,San Marino,11/02/2020,0.0,0.0,0.0,0.0
31437,San Marino,12/02/2020,0.0,0.0,0.0,0.0
31438,San Marino,13/02/2020,0.0,0.0,0.0,0.0
31439,San Marino,14/02/2020,0.0,0.0,0.0,0.0
31440,San Marino,15/02/2020,0.0,0.0,0.0,0.0
31441,San Marino,16/02/2020,0.0,0.0,0.0,0.0
31442,San Marino,17/02/2020,0.0,0.0,0.0,0.0
31443,San Marino,18/02/2020,0.0,0.0,0.0,0.0
31444,San Marino,19/02/2020,0.0,0.0,0.0,0.0
31445,San Marino,20/02/2020,0.0,0.0,0.0,0.0
31446,San Marino,21/02/2020,0.0,0.0,0.0,0.0
31447,San Marino,22/02/2020,0.0,0.0,0.0,0.0
31448,San Marino,23/02/2020,0.0,0.0,0.0,0.0
31449,San Marino,24/02/2020,0.0,0.0,0.0,0.0
31450,San Marino,25/02/2020,0.0,0.0,0.0,0.0
31451,San Marino,26/02/2020,0.0,0.0,0.0,0.0
31452,San Marino,27/02/2020,0.0,0.0,0.0,0.0
31453,San Marino,28/02/2020,29.465,29.465,0.0,0.0
31454,San Marino,29/02/2020,0.0,29.465,0.0,0.0
31455,San Marino,01/03/2020,0.0,29.465,0.0,0.0
31456,San Marino,02/03/2020,206.25799999999998,235.72400000000002,29.465,29.465
31457,San Marino,03/03/2020,,,,
31458,San Marino,04/03/2020,58.931000000000004,294.655,0.0,29.465
31459,San Marino,05/03/2020,147.327,441.98199999999997,0.0,29.465
31460,San Marino,06/03/2020,206.25799999999998,648.241,0.0,29.465
31461,San Marino,07/03/2020,29.465,677.706,0.0,29.465
31462,San Marino,08/03/2020,88.396,766.1030000000001,0.0,29.465
31463,San Marino,09/03/2020,324.12,1090.223,0.0,29.465
31464,San Marino,10/03/2020,353.586,1443.809,29.465,58.931000000000004
31465,San Marino,11/03/2020,383.051,1826.861,0.0,58.931000000000004
31466,San Marino,12/03/2020,117.86200000000001,1944.723,29.465,88.396
31467,San Marino,13/03/2020,29.465,1974.1879999999999,58.931000000000004,147.327
31468,San Marino,14/03/2020,176.793,2150.981,0.0,147.327
31469,San Marino,15/03/2020,559.844,2710.8259999999996,0.0,147.327
31470,San Marino,16/03/2020,176.793,2887.619,58.931000000000004,206.25799999999998
31471,San Marino,17/03/2020,117.86200000000001,3005.4809999999998,58.931000000000004,265.189
31472,San Marino,18/03/2020,58.931000000000004,3064.4120000000003,58.931000000000004,324.12
31473,San Marino,19/03/2020,147.327,3211.739,88.396,412.517
